yr	type	reportingCountry	partnerCountry	commodity	TradeValue
2012	Import	Viet Nam	FRA	Sugars and sugar confectionery	1636571
2012	Export	Viet Nam	FRA	Sugars and sugar confectionery	512086
2013	Import	Viet Nam	FRA	Sugars and sugar confectionery	1914617
2013	Export	Viet Nam	FRA	Sugars and sugar confectionery	436678
2014	Import	Viet Nam	FRA	Sugars and sugar confectionery	2795687
2014	Export	Viet Nam	FRA	Sugars and sugar confectionery	524119
2012	Import	Viet Nam	FRA	Cocoa and cocoa preparations	438381
2012	Export	Viet Nam	FRA	Cocoa and cocoa preparations	32315
2013	Import	Viet Nam	FRA	Cocoa and cocoa preparations	478140
2013	Export	Viet Nam	FRA	Cocoa and cocoa preparations	79076
2014	Import	Viet Nam	FRA	Cocoa and cocoa preparations	634018
2014	Export	Viet Nam	FRA	Cocoa and cocoa preparations	172227
2012	Import	Viet Nam	FRA	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	10094191
2012	Export	Viet Nam	FRA	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	11878144
2013	Import	Viet Nam	FRA	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	12391159
2013	Export	Viet Nam	FRA	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	12228358
2014	Import	Viet Nam	FRA	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	10347826
2014	Export	Viet Nam	FRA	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	14837891
2012	Import	Viet Nam	FRA	"Preparations of vegetables, fruit, nuts or other parts of plants"	283544
2012	Export	Viet Nam	FRA	"Preparations of vegetables, fruit, nuts or other parts of plants"	2141654
2013	Import	Viet Nam	FRA	"Preparations of vegetables, fruit, nuts or other parts of plants"	521058
2013	Export	Viet Nam	FRA	"Preparations of vegetables, fruit, nuts or other parts of plants"	2886053
2014	Import	Viet Nam	FRA	"Preparations of vegetables, fruit, nuts or other parts of plants"	809452
2014	Export	Viet Nam	FRA	"Preparations of vegetables, fruit, nuts or other parts of plants"	2818291
2012	Import	Viet Nam	FRA	Miscellaneous edible preparations	4374303
2012	Export	Viet Nam	FRA	Miscellaneous edible preparations	1656688
2013	Import	Viet Nam	FRA	Miscellaneous edible preparations	4881176
2013	Export	Viet Nam	FRA	Miscellaneous edible preparations	2359528
2014	Import	Viet Nam	FRA	Miscellaneous edible preparations	7266724
2014	Export	Viet Nam	FRA	Miscellaneous edible preparations	2347733
2012	Import	Viet Nam	FRA	"Beverages, spirits and vinegar"	21460836
2012	Export	Viet Nam	FRA	"Beverages, spirits and vinegar"	323326
2013	Import	Viet Nam	FRA	"Beverages, spirits and vinegar"	33895367
2013	Export	Viet Nam	FRA	"Beverages, spirits and vinegar"	542698
2014	Import	Viet Nam	FRA	"Beverages, spirits and vinegar"	33272306
2014	Export	Viet Nam	FRA	"Beverages, spirits and vinegar"	1336764
2012	Import	Viet Nam	FRA	Residues and waste from the food industries; prepared animal fodder	19264233
2012	Export	Viet Nam	FRA	Residues and waste from the food industries; prepared animal fodder	142618
2013	Import	Viet Nam	FRA	Residues and waste from the food industries; prepared animal fodder	16593915
2013	Export	Viet Nam	FRA	Residues and waste from the food industries; prepared animal fodder	502607
2014	Import	Viet Nam	FRA	Residues and waste from the food industries; prepared animal fodder	18030730
2014	Export	Viet Nam	FRA	Residues and waste from the food industries; prepared animal fodder	1076342
2012	Import	Viet Nam	FRA	Tobacco and manufactured tobacco substitutes	6757339
2013	Import	Viet Nam	FRA	Tobacco and manufactured tobacco substitutes	9029028
2013	Export	Viet Nam	FRA	Tobacco and manufactured tobacco substitutes	689000
2014	Import	Viet Nam	FRA	Tobacco and manufactured tobacco substitutes	11134305
2014	Export	Viet Nam	FRA	Tobacco and manufactured tobacco substitutes	1911000
2012	Import	Viet Nam	FRA	"Salt; sulphur; earths and stone; plastering materials, lime and cement"	761089
2012	Export	Viet Nam	FRA	"Salt; sulphur; earths and stone; plastering materials, lime and cement"	10125
2013	Import	Viet Nam	FRA	"Salt; sulphur; earths and stone; plastering materials, lime and cement"	769940
2014	Import	Viet Nam	FRA	"Salt; sulphur; earths and stone; plastering materials, lime and cement"	1258194
2014	Export	Viet Nam	FRA	"Salt; sulphur; earths and stone; plastering materials, lime and cement"	11653869
2012	Import	Viet Nam	FRA	"Ores, slag and ash"	546599
2013	Import	Viet Nam	FRA	"Ores, slag and ash"	2034933
2014	Import	Viet Nam	FRA	"Ores, slag and ash"	990320
2012	Import	Viet Nam	FRA	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	8248190
2012	Export	Viet Nam	FRA	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	38801835
2013	Import	Viet Nam	FRA	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	6065390
2013	Export	Viet Nam	FRA	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	239946
2014	Import	Viet Nam	FRA	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	5819170
2014	Export	Viet Nam	FRA	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	3517786
2012	Import	Viet Nam	FRA	"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"	4016002
2013	Import	Viet Nam	FRA	"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"	4018269
2013	Export	Viet Nam	FRA	"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"	1726447
2014	Import	Viet Nam	FRA	"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"	4719186
2014	Export	Viet Nam	FRA	"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"	224640
2012	Import	Viet Nam	FRA	Organic chemicals	20783706
2012	Export	Viet Nam	FRA	Organic chemicals	26798
2013	Import	Viet Nam	FRA	Organic chemicals	25220526
2013	Export	Viet Nam	FRA	Organic chemicals	42412
2014	Import	Viet Nam	FRA	Organic chemicals	29262325
2014	Export	Viet Nam	FRA	Organic chemicals	18936
2012	Import	Viet Nam	FRA	Pharmaceutical products	270307448
2012	Export	Viet Nam	FRA	Pharmaceutical products	174665
2013	Import	Viet Nam	FRA	Pharmaceutical products	266611620
2013	Export	Viet Nam	FRA	Pharmaceutical products	256060
2014	Import	Viet Nam	FRA	Pharmaceutical products	261221864
2014	Export	Viet Nam	FRA	Pharmaceutical products	159785
2012	Import	Viet Nam	FRA	Fertilisers	302134
2013	Import	Viet Nam	FRA	Fertilisers	283893
2014	Import	Viet Nam	FRA	Fertilisers	477646
2014	Export	Viet Nam	FRA	Fertilisers	504804
2012	Import	Viet Nam	FRA	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"	5665181
2012	Export	Viet Nam	FRA	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"	8098
2013	Import	Viet Nam	FRA	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"	5439271
2013	Export	Viet Nam	FRA	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"	29543
2014	Import	Viet Nam	FRA	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"	7132353
2014	Export	Viet Nam	FRA	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"	650
2012	Import	Viet Nam	FRA	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	22617748
2012	Export	Viet Nam	FRA	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	1165613
2013	Import	Viet Nam	FRA	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	22814435
2013	Export	Viet Nam	FRA	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	811825
2014	Import	Viet Nam	FRA	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	28339874
2014	Export	Viet Nam	FRA	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	909664
2012	Import	Viet Nam	FRA	"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster"	2557173
2012	Export	Viet Nam	FRA	"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster"	433270
2013	Import	Viet Nam	FRA	"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster"	3856021
2013	Export	Viet Nam	FRA	"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster"	195669
2014	Import	Viet Nam	FRA	"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster"	4978843
2014	Export	Viet Nam	FRA	"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster"	187431
2012	Import	Viet Nam	FRA	Albuminoidal substances; modified starches; glues; enzymes	10184709
2012	Export	Viet Nam	FRA	Albuminoidal substances; modified starches; glues; enzymes	11514
2013	Import	Viet Nam	FRA	Albuminoidal substances; modified starches; glues; enzymes	9825719
2013	Export	Viet Nam	FRA	Albuminoidal substances; modified starches; glues; enzymes	2891
2014	Import	Viet Nam	FRA	Albuminoidal substances; modified starches; glues; enzymes	11767971
2014	Export	Viet Nam	FRA	Albuminoidal substances; modified starches; glues; enzymes	4140
2014	Import	Viet Nam	FRA	Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations	73800
2012	Import	Viet Nam	FRA	Photographic or cinematographic goods	5893
2013	Import	Viet Nam	FRA	Photographic or cinematographic goods	14754
2014	Import	Viet Nam	FRA	Photographic or cinematographic goods	441
2012	Import	Viet Nam	FRA	Miscellaneous chemical products	37360225
2012	Export	Viet Nam	FRA	Miscellaneous chemical products	3553892
2013	Import	Viet Nam	FRA	Miscellaneous chemical products	41013924
2013	Export	Viet Nam	FRA	Miscellaneous chemical products	2460156
2014	Import	Viet Nam	FRA	Miscellaneous chemical products	36617024
2014	Export	Viet Nam	FRA	Miscellaneous chemical products	1313863
2012	Import	Viet Nam	FRA	Plastics and articles thereof	16312326
2012	Export	Viet Nam	FRA	Plastics and articles thereof	44154079
2013	Import	Viet Nam	FRA	Plastics and articles thereof	17523551
2013	Export	Viet Nam	FRA	Plastics and articles thereof	44183050
2014	Import	Viet Nam	FRA	Plastics and articles thereof	19597848
2014	Export	Viet Nam	FRA	Plastics and articles thereof	58414491
2012	Import	Viet Nam	FRA	Rubber and articles thereof	19251231
2012	Export	Viet Nam	FRA	Rubber and articles thereof	13894371
2013	Import	Viet Nam	FRA	Rubber and articles thereof	20250907
2013	Export	Viet Nam	FRA	Rubber and articles thereof	13919785
2014	Import	Viet Nam	FRA	Rubber and articles thereof	22627246
2014	Export	Viet Nam	FRA	Rubber and articles thereof	13960929
2012	Import	Viet Nam	FRA	Raw hides and skins (other than furskins) and leather	6101032
2012	Export	Viet Nam	FRA	Raw hides and skins (other than furskins) and leather	1427
2013	Import	Viet Nam	FRA	Raw hides and skins (other than furskins) and leather	3554375
2013	Export	Viet Nam	FRA	Raw hides and skins (other than furskins) and leather	435655
2014	Import	Viet Nam	FRA	Raw hides and skins (other than furskins) and leather	2267636
2014	Export	Viet Nam	FRA	Raw hides and skins (other than furskins) and leather	75846
2012	Import	Viet Nam	FRA	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	9241464
2012	Export	Viet Nam	FRA	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	65943754
2013	Import	Viet Nam	FRA	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	11631668
2013	Export	Viet Nam	FRA	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	58351621
2014	Import	Viet Nam	FRA	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	11411255
2014	Export	Viet Nam	FRA	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	64340890
2012	Import	Viet Nam	FRA	Furskins and artificial fur; manufactures thereof	1543
2012	Export	Viet Nam	FRA	Furskins and artificial fur; manufactures thereof	173255
2013	Import	Viet Nam	FRA	Furskins and artificial fur; manufactures thereof	28100
2013	Export	Viet Nam	FRA	Furskins and artificial fur; manufactures thereof	232559
2014	Import	Viet Nam	FRA	Furskins and artificial fur; manufactures thereof	2479
2014	Export	Viet Nam	FRA	Furskins and artificial fur; manufactures thereof	83977
2012	Import	Viet Nam	FRA	Wood and articles of wood; wood charcoal	4356363
2012	Export	Viet Nam	FRA	Wood and articles of wood; wood charcoal	7773198
2013	Import	Viet Nam	FRA	Wood and articles of wood; wood charcoal	10435062
2013	Export	Viet Nam	FRA	Wood and articles of wood; wood charcoal	8103232
2014	Import	Viet Nam	FRA	Wood and articles of wood; wood charcoal	29303566
2014	Export	Viet Nam	FRA	Wood and articles of wood; wood charcoal	8616921
2012	Import	Viet Nam	FRA	Cork and articles of cork	9770
2013	Import	Viet Nam	FRA	Cork and articles of cork	4945
2014	Import	Viet Nam	FRA	Cork and articles of cork	5405
2012	Import	Viet Nam	FRA	"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork"	20392
2012	Export	Viet Nam	FRA	"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork"	5735481
2013	Import	Viet Nam	FRA	"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork"	4981
2013	Export	Viet Nam	FRA	"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork"	6582427
2014	Export	Viet Nam	FRA	"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork"	6698523
2012	Import	Viet Nam	FRA	Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard	386596
